date,title,source,category,url,summary,severity
2026-03-10,Google: Cloud attacks exploit flaws more than weak credentials,Bleeping Computer,Ciberseguridad Internacional,https://www.bleepingcomputer.com/news/security/google-cloud-attacks-exploit-flaws-more-than-weak-credentials/,,Alta
