date,title,source,category,url,summary,severity
2026-03-14,Most Google Cloud Attacks Start With Bug Exploitation,Dark Reading — Government,Ciberseguridad EU,https://www.darkreading.com/cloud-security/google-cloud-attacks-bug-exploitation,,Alta
2026-03-14,"A React-based phishing page with credential exfiltration via EmailJS, (Fri, Mar 13th)",SANS Internet Stormcast,Ciberseguridad EU,https://isc.sans.edu/diary/rss/32794,"On Wednesday, a phishing message made its way into our handler inbox that contained a fairly typical low-quality lure, but turned out to be quite interesting in the end nonetheless. That is because the accompanying credential stealing web page was dynamically constructed using React and used a legit…",Alta
