date,title,source,category,url,summary,severity
2026-04-03,Ransomware Will Hit Hospitals. Rehearsals Are Key to Defense,Dark Reading — Government,Ciberseguridad EU,https://www.darkreading.com/cybersecurity-operations/ransomware-hospitals-preparation-key-defense,,Crítica
2026-04-03,"ThreatsDay Bulletin: Pre-Auth Chains, Android Rootkits, CloudTrail Evasion & 10 More Stories",The Hacker News,Ciberseguridad Internacional,https://thehackernews.com/2026/04/threatsday-bulletin-pre-auth-chains.html,,Media
