date,title,source,category,url,summary,severity
2026-03-31,"TeamPCP Supply Chain Campaign: Update 004 - Databricks Investigating Alleged Compromise, TeamPCP Runs Dual Ransomware Operations, and AstraZeneca Data Released, (Mon, Mar 30th)",SANS Internet Stormcast,Ciberseguridad EU,https://isc.sans.edu/diary/rss/32846,"This is the fourth update to the TeamPCP supply chain campaign threat intelligence report, ""When the Security Scanner Became the Weapon"" (v3.0, March 25, 2026). Update 003 covered developments through March 28, including the first 48-hour pause in new compromises and the campaign's shift to monetiza…",Crítica
2026-03-31,Healthcare tech firm CareCloud says hackers stole patient data,Bleeping Computer,Ciberseguridad Internacional,https://www.bleepingcomputer.com/news/security/healthcare-tech-firm-carecloud-says-hackers-stole-patient-data/,,Media
