date,title,source,category,url,summary,severity
2026-04-14,APT41 Delivers 'Zero-Detection' Backdoor to Harvest Cloud Credentials,Dark Reading — Government,Ciberseguridad EU,https://www.darkreading.com/cloud-security/apt41-zero-detection-backdoor-harvest-cloud-credentials,,Alta
