date,title,source,category,url,summary,severity
2026-04-10,Healthcare IT solutions provider ChipSoft hit by ransomware attack,Bleeping Computer,Ciberseguridad Internacional,https://www.bleepingcomputer.com/news/security/healthcare-it-solutions-provider-chipsoft-hit-by-ransomware-attack/,,Crítica
2026-04-10,The long road to your crypto: ClipBanker and its marathon infection chain,Securelist (Kaspersky ICS/APT),Ciberseguridad Internacional,https://securelist.com/clipbanker-malware-distributed-via-trojanized-proxifier/119341/,"At the start of the year, a certain Trojan caught our eye due to its incredibly long infection chain. In most cases, it kicks off with a web search for “Proxifier”. Proxifiers are speciaized software designed to tunnel traffic for programs that do not natively support proxy servers. They are a go-to…",Alta
