date,title,source,category,url,summary,severity
2026-04-07,German authorities identify REvil and GandCrab ransomware bosses,Bleeping Computer,Ciberseguridad Internacional,https://www.bleepingcomputer.com/news/security/german-authorities-identify-revil-and-gangcrab-ransomware-bosses/,,Crítica
