date,title,source,category,url,summary,severity
2026-04-23,'The Gentlemen' Rapidly Rises to Ransomware Prominence,Dark Reading — Government,Ciberseguridad EU,https://www.darkreading.com/threat-intelligence/gentlemen-rapidly-rise-ransomware,,Crítica
2026-04-23,Self-Propagating Supply Chain Worm Hijacks npm Packages to Steal Developer Tokens,The Hacker News,Ciberseguridad Internacional,https://thehackernews.com/2026/04/self-propagating-supply-chain-worm.html,,Media
2026-04-23,Kyber ransomware gang toys with post-quantum encryption on Windows,Bleeping Computer,Ciberseguridad Internacional,https://www.bleepingcomputer.com/news/security/kyber-ransomware-gang-toys-with-post-quantum-encryption-on-windows/,,Crítica
2026-04-23,New npm supply-chain attack self-spreads to steal auth tokens,Bleeping Computer,Ciberseguridad Internacional,https://www.bleepingcomputer.com/news/security/new-npm-supply-chain-attack-self-spreads-to-steal-auth-tokens/,,Media
